"","subwatershed","area","perimeter","circulatory_ratio","relief","avg_slope","watershed_length","elongation_ratio","drainage_density","shape_factor","relief_ratio","ruggedness","aae_area","buildings_aae_count","x_area","buildings_x_count","water_bodies_area","dams_count","bridges_count","streets_km","railroads_km","population","population_density","avg_median_income","housing_density","population_change","dependent_population_pct","dist_to_stream_avg..m.","dist_to_stream_stdev..m.","lu_22_area","lu_23_area","lu_24_area","lu_41_area","lu_82_area","avg_impervious_percent","orb100yr06h","orb100yr12h","orb100yr24h","orb25yr06h","orb25yr12h","orb25yr24h","orb2yr06h","orb2yr12h","orb2yr24h","orb50yr06h","orb50yr12h","orb50yr24h","orb100yr06ha_am","orb100yr12ha_am","orb100yr24ha_am","orb25yr06ha_am","orb25yr12ha_am","orb25yr24ha_am","orb2yr06ha_am","orb2yr12ha_am","orb2yr24ha_am","orb50yr06ha_am","orb50yr12ha_am","orb50yr24ha_am","File"
"682",51202030405,99.15066882,53.15134065,0.441039072,73,4.748713493,2.643329884,4.250612523,1.335451759,0.070470456,0.027616682,0.097487978,17.38050873,70,0,0,0.790059406,1,15,153.7170958,23.77046817,22384,225.7574282,56556.4,6.364051877,-173,35.46,241.1574166,179.0847339,0.557974741,0.041589299,0.023395499,55.01929883,24.41655286,0.418070078,5364,6016,6824,4051,4633,5329,2217,2631,3092,4676,5298,6055,5342,5991,6796,4034,4614,5307,2041,2422,2847,4657,5276,6030,"IN_subwatershed_data_1564_1590.csv"
"683",51201070409,96.99957513,63.38420721,0.303401393,62.84348865,1.884733081,3.689916591,3.011781256,1.106537243,0.140366434,0.017031141,0.069538661,14.33772972,75,0.773401305,33,0.294928935,1,11,251.5637878,11.26634181,37641,388.0532461,60475.5,37.9383105,3175,38.25,403.0758626,256.4152064,6.058387292,2.267430719,0.749371941,13.98506113,54.61246563,4.794950485,4892,5514,6200,3795,4329,4901,2175,2527,2860,4332,4912,5536,4872,5491,6175,3779,4311,4881,2002,2326,2633,4314,4892,5513,"IN_subwatershed_data_1564_1590.csv"
"684",51201060204,69.78585769,57.11790946,0.268802112,10,0.280638963,4.050240982,2.327329669,0.708397469,0.23506843,0.002468989,0.007083975,8.720027579,149,1.029487961,192,1.909811254,0,7,147.2358812,16.68811716,35200,504.4001918,56388.125,29.28960204,1299,39.1375,488.9658456,352.3437352,2.962943447,0.915005455,0.386695401,7.278629666,37.31815108,3.173337221,4602,5216,5863,3570,4051,4615,2019,2312,2680,4070,4616,5226,4583,5195,5839,3555,4034,4596,1859,2128,2467,4053,4597,5205,"IN_subwatershed_data_1564_1590.csv"
"685",71200030303,41.87801333,43.51560254,0.277911125,37,1.140452027,8.696323796,0.839677262,0.510612769,1.805865216,0.004254671,0.018892672,6.3136179,410,1.720739269,749,0.932263757,0,7,300.7546297,46.84646646,92786,2215.625638,60804.47619,337.1458882,-1276,38.64761905,726.9876445,548.8018716,19.06488429,5.566511226,2.503507273,1.658031789,0.349793966,31.13680649,5381,6088,7359,4015,4577,5547,2132,2475,2956,4681,5312,6415,5359,6063,7329,3998,4558,5524,1963,2278,2721,4662,5290,6389,"IN_subwatershed_data_1564_1590.csv"
"686",51402020602,121.736129,84.73719993,0.213049801,42,1.024494529,6.453226904,1.92924715,0.90599594,0.342085278,0.006508372,0.038051829,57.45550038,168,0,0,0.819550143,1,8,78.86821533,12.18211948,15622,128.3267353,63333,1.519680324,468,35.26666667,343.9994861,347.4125874,0.634647722,0.154957929,0.145715982,2.724587499,50.51624956,0.688868165,5152,5991,7146,4026,4709,5640,2318,2738,3283,4571,5332,6376,5131,5967,7117,4009,4690,5617,2134,2521,3022,4552,5310,6350,"IN_subwatershed_data_1564_1590.csv"
"687",50902031004,93.07702401,64.12614038,0.28443442,117,8.729101181,2.45766426,4.429490248,1.722301618,0.064893712,0.047606177,0.201509289,3.519119025,153,0,0,0.404567397,0,2,52.80345404,0,4406,47.33713875,47658,5.178506781,-605,40.5,239.8363846,134.438812,0.138299291,0.027690535,0.017757439,14.37843165,2.676458243,0.775575519,4617,5323,6224,3676,4278,5001,2189,2586,3023,4137,4794,5606,4598,5301,6199,3661,4260,4980,2015,2381,2783,4120,4774,5583,"IN_subwatershed_data_1564_1590.csv"
"688",51402010907,85.24244684,65.94984376,0.246285152,70,4.30854845,2.369902577,4.39594773,1.363002883,0.065887811,0.029537079,0.095410202,10.65380286,17,0,0,4.918698352,0,10,114.168418,9.409868538,17536,205.7191065,62044.75,3.061854858,-26,41.3,317.6521775,175.2375029,0.48611622,0.07698301,0.0334978,24.61286112,27.33531106,0.470877618,5179,6042,7229,4018,4720,5633,2291,2723,3235,4578,5361,6408,5158,6017,7200,4001,4701,5610,2109,2507,2978,4559,5339,6382,"IN_subwatershed_data_1564_1590.csv"
"689",51202081505,43.42353218,36.09674899,0.418792439,62,2.9211905,5.534331813,1.343545687,1.016465816,0.705350926,0.011202798,0.063020881,0,0,0,0,5.913545673,3,0,37.08545754,0,13903,320.1720197,58153,2.164724869,833,44.4,360.1795703,163.8062374,0.118551549,0.005213393,0.002133593,19.76612914,11.94653692,0.279714763,5055,5822,6914,3943,4592,5462,2262,2680,3205,4483,5192,6173,5034,5798,6886,3927,4573,5440,2082,2467,2951,4465,5171,6148,"IN_subwatershed_data_1564_1590.csv"
"690",51202081004,34.57430086,43.70435926,0.227464568,110,5.662241459,2.355473745,2.816783674,0.367303627,0.160473428,0.046699735,0.040403399,0,0,0,0,0.130109753,0,0,48.95965901,0,6988,202.1154391,61890,8.243116792,-898,38.5,1268.51453,979.6047022,0.082967737,0,0,17.09161662,6.140447537,0.27192983,5120,5826,6875,3950,4564,5429,2228,2636,3168,4514,5177,6137,5099,5802,6847,3934,4545,5407,2051,2427,2917,4495,5156,6112,"IN_subwatershed_data_1564_1590.csv"
"691",51201010801,65.98214456,48.41827068,0.353685897,16,0.456644833,4.217216572,2.17341354,0.881389065,0.269541339,0.003793972,0.014102225,3.209932612,49,0.618367825,83,0.740161884,1,5,154.7883666,11.35617414,18323,277.6963393,52396.4,41.05656186,210,42.96,631.011598,407.4708636,4.078499923,1.320532173,0.70668968,3.384636261,49.07258122,4.771706104,4385,5001,5717,3424,3914,4520,1962,2263,2641,3891,4439,5105,4367,4980,5694,3410,3898,4501,1806,2083,2431,3875,4421,5084,"IN_subwatershed_data_1564_1590.csv"
"692",71200020304,72.97737505,53.13598261,0.324803477,22,0.701803088,4.067349664,2.369941733,0.63999639,0.226691263,0.005408928,0.014079921,6.090888823,10,0,0,0.308957796,0,4,56.97714362,4.793302724,9113,124.8743188,62452,1.192150306,424,40,737.5194184,494.9351456,1.139416347,0.234436324,0.108313572,1.094289319,67.57084049,1.011728168,5033,5713,6616,3871,4429,5146,2166,2519,2909,4439,5059,5859,5012,5690,6589,3855,4411,5125,1994,2319,2678,4421,5038,5835,"IN_subwatershed_data_1564_1590.csv"
"693",51201011102,51.35335841,42.02841646,0.365336161,32,1.208851218,3.744374892,2.159534568,0.773255746,0.273017068,0.008546153,0.024744184,5.682535226,49,0.026371578,4,0.280168948,0,7,86.82563204,6.106276441,8989,175.0421059,65160.5,14.7410028,-177,38.25,317.31762,269.2333052,0.768149886,0.140651827,0.010799998,4.678378204,41.53710258,0.925255716,4575,5199,5870,3549,4037,4612,2012,2307,2670,4045,4599,5226,4556,5178,5846,3534,4020,4593,1852,2124,2458,4028,4580,5205,"IN_subwatershed_data_1564_1590.csv"
"694",51201111603,33.16430895,32.30594497,0.39931527,44,1.151845455,6.930682742,0.937593346,1.293255545,1.44837522,0.006348581,0.056903244,0,0,0,0,0.614407082,0,2,30.2092374,3.069280747,2975,89.7048693,70231,1.266421684,27,34.2,466.9414739,247.6347256,0.141418781,0.025689881,0.007199999,1.34407182,20.76756805,0.445349187,4929,5619,6430,3856,4449,5179,2240,2635,3149,4378,5019,5795,4909,5596,6404,3840,4431,5158,2062,2426,2899,4360,4998,5771,"IN_subwatershed_data_1564_1590.csv"
"695",51202030805,74.45478563,79.67130219,0.147400396,55.63843844,1.35579586,4.473153942,2.176644599,1.094932797,0.268741707,0.012438302,0.060920351,41.51648714,54,0,0,0.935946024,0,10,94.45020791,5.51699297,8793,118.0985201,52564,2.431005589,582,41.1,372.8875217,377.3576142,0.786405616,0.021382724,0,7.410247694,58.92225994,0.575266182,5172,5824,6671,3957,4533,5283,2217,2619,3126,4541,5157,5959,5151,5800,6644,3941,4514,5261,2041,2411,2878,4522,5136,5935,"IN_subwatershed_data_1564_1590.csv"
"696",51201111502,47.3715925,43.12989681,0.320015498,60,2.460280895,2.312058874,3.359039903,1.283044181,0.112844343,0.025950896,0.076982651,0.1511699,0,0,0,1.44018759,0,7,69.43882602,5.469461867,17840,376.597008,56923.75,9.942667643,-116,38.85,408.3771055,244.4500453,0.557538298,0.157559279,0.124578728,11.45108,23.59665463,1.116187215,5085,5745,6479,3912,4487,5187,2215,2609,3123,4475,5097,5823,5064,5722,6453,3896,4469,5166,2039,2402,2875,4457,5076,5799,"IN_subwatershed_data_1564_1590.csv"
"697",51201110405,47.41601073,34.06442909,0.513490777,54.9637931,1.525937319,3.84530967,2.020627436,0.973798585,0.311844169,0.014293723,0.053523664,1.130186643,17,0.082796517,8,0.137763203,0,7,81.90200516,3.579842797,21363,450.5440182,51884.6,20.01433662,-1189,39.6,368.071941,225.8019736,0.702600705,0.035065875,0.008594379,7.518409749,30.80292817,0.843038261,5251,5942,6787,4000,4594,5314,2229,2634,3103,4597,5244,6030,5229,5918,6759,3984,4575,5292,2052,2425,2857,4578,5223,6005,"IN_subwatershed_data_1564_1590.csv"
"698",41000040401,74.2926904,52.28701697,0.341482316,19,0.706721008,7.282090118,1.3355866,1.015646235,0.713782691,0.002609141,0.019297278,0.402841092,0,0,0,0.048214304,0,2,22.65261782,0.629827045,7821,105.2728062,68906.5,0.847997288,17,43.2,333.5524672,223.9706391,0.089752751,0.008719461,4.5e-06,1.057983785,14.06766229,0.463420838,4242,4867,5491,3295,3780,4338,1879,2170,2546,3753,4304,4900,4225,4847,5469,3281,3764,4320,1730,1998,2344,3737,4286,4880,"IN_subwatershed_data_1564_1590.csv"
"699",51402011102,59.19801102,42.82794263,0.405566948,48,3.101060152,3.857230762,2.250779729,1.139659261,0.251329882,0.012444161,0.054703645,8.379877266,87,0,0,2.981490524,0,7,115.2527781,12.00698614,23050,389.37119,70484.75,18.91955457,498,40.55,272.9064756,210.7587127,2.00778769,0.442281717,0.109337882,13.14210239,21.03368346,2.167107582,5113,5969,7172,3996,4697,5635,2303,2734,3269,4536,5315,6385,5092,5945,7143,3980,4678,5612,2120,2517,3010,4517,5293,6359,"IN_subwatershed_data_178_366.csv"
"700",51402011102,59.19801102,42.82794263,0.405566948,48,3.101060152,3.857230762,2.250779729,1.139659261,0.251329882,0.012444161,0.054703645,8.379877266,87,0,0,2.981490524,0,7,115.2527781,12.00698614,23050,389.37119,70484.75,18.91955457,498,40.55,370.4408199,263.0809957,2.00778769,0.442281717,0.109337882,13.14210239,21.03368346,2.167107582,4308,4964,5598,3326,3832,4396,1868,2170,2543,3799,4376,4978,4290,4944,5575,3312,3816,4378,1720,1998,2341,3783,4358,4958,"IN_subwatershed_data_178_366.csv"
"701",51402011102,59.19801102,42.82794263,0.405566948,48,3.101060152,3.857230762,2.250779729,1.139659261,0.251329882,0.012444161,0.054703645,8.379877266,87,0,0,2.981490524,0,7,115.2527781,12.00698614,23050,389.37119,70484.75,18.91955457,498,40.55,210.4868311,145.1377431,2.00778769,0.442281717,0.109337882,13.14210239,21.03368346,2.167107582,5155,5860,6925,3982,4597,5475,2253,2664,3204,4548,5211,6184,5134,5836,6897,3966,4578,5453,2074,2453,2950,4529,5190,6159,"IN_subwatershed_data_178_366.csv"
"702",41000030506,70.57282007,64.59276724,0.212559028,15,0.578262925,4.353637745,2.177316209,0.880033796,0.268575942,0.003445395,0.013200507,4.325187844,9,0,0,1.282249402,0,4,102.3368635,9.941634717,20475,290.1258584,59691.75,8.601044983,-91,39.975,623.9659918,363.9692143,0.869718357,0.680714709,1.10597236,6.088290751,43.34901989,2.72055459,5152,5849,6861,3961,4571,5417,2220,2630,3162,4534,5192,6123,5131,5825,6833,3945,4552,5395,2044,2421,2911,4515,5171,6098,"IN_subwatershed_data_178_366.csv"
"703",51202080905,79.529872,49.06231711,0.415187278,117,8.124945641,4.002093141,2.514392133,1.311657052,0.201392874,0.029234702,0.153463875,7.941088437,32,0,0,0.111535136,0,3,34.11517673,6.199306229,7431,93.43658946,53027,0.666416262,-77,37.8,1042.156018,854.5118,0.135362103,0.040809988,0.00380714,67.73438126,2.156869419,0.210656762,5051,5742,6726,3873,4441,5210,2176,2538,2937,4450,5080,5945,5030,5719,6699,3857,4423,5189,2003,2336,2704,4432,5059,5921,"IN_subwatershed_data_178_366.csv"
"704",51202081005,64.09144602,67.06157872,0.17908631,113,5.151974201,6.175706218,1.462744475,0.770203464,0.595077029,0.018297503,0.087032991,15.99636518,36,0,0,0.366627295,0,1,137.2426275,15.75896176,26830,418.6206064,46568.83333,42.98545548,482,41.98333333,564.5324815,418.0173244,2.425412291,1.331527394,0.437294879,24.50751574,13.61494645,3.624299526,5029,5710,6596,3878,4439,5150,2180,2537,2935,4440,5062,5853,5008,5687,6569,3862,4421,5129,2007,2336,2702,4422,5041,5829,"IN_subwatershed_data_178_366.csv"
"705",71200020501,45.4726623,35.27663483,0.459183154,26.55864198,1.05519259,2.646837952,2.874768629,0.368872913,0.154065119,0.010034102,0.009796764,0,0,0,0,0.102464843,0,5,65.71783422,11.55813164,5874,129.1765141,46562.5,1.055579277,-13,39.3,375.404792,239.9005283,1.109793986,0.022001193,0.002376343,0.879025338,42.04525128,1.10555172,4572,5232,5721,3531,4042,4505,1982,2283,2615,4034,4616,5098,4553,5211,5698,3516,4025,4486,1825,2102,2407,4017,4597,5077,"IN_subwatershed_data_178_366.csv"
"706",71200020305,74.60933335,54.98234947,0.310139038,32,1.044680715,4.66189164,2.090689145,0.620554291,0.291293766,0.006864166,0.019857737,9.368743308,77,0,0,0.315898038,0,8,140.0606487,8.322994952,16756,224.583162,60509.5,27.42284253,-1331,40.025,206.3956145,171.0902682,5.095908319,1.082537801,0.786283875,2.30829673,58.30800601,4.803201199,5149,5749,6394,3920,4466,5105,2165,2562,3047,4508,5086,5736,5128,5726,6368,3904,4448,5084,1993,2359,2805,4489,5065,5713,"IN_subwatershed_data_178_366.csv"
"707",40500011204,74.54251557,58.2724871,0.275858773,15,0.112485439,4.993458686,1.950992593,1.053692132,0.334502122,0.00300393,0.015805382,4.554529918,130,0.094333846,17,1.886831676,1,9,133.9520872,11.54832013,25515,342.287885,71426.5,25.98517081,1305,46.65,343.7635736,310.3251144,3.797143227,1.652350164,1.456342497,2.971700778,24.10593817,5.408623219,4102,4701,5463,3323,3841,4483,2010,2360,2775,3710,4271,4972,4085,4682,5441,3309,3825,4465,1850,2173,2555,3695,4253,4952,"IN_subwatershed_data_178_366.csv"
"708",51202030501,63.51571546,46.23405993,0.373393708,23,0.41545254,4.282947194,2.099679155,1.416252666,0.288804692,0.005370134,0.032573811,2.400192478,21,0,0,0.212996609,0,24,87.88882204,9.802152426,27883,438.9937167,69441.4,13.88632709,1044,39.54,261.9732867,275.3197036,0.770808763,0.246049644,0.032167002,4.555435854,50.81331744,0.919787407,4817,5478,6354,3705,4294,5007,2080,2491,2936,4241,4870,5664,4797,5456,6328,3690,4276,4986,1915,2293,2703,4224,4850,5641,"IN_subwatershed_data_178_366.csv"
"709",51202010106,58.37049259,46.50974567,0.339090243,0,0,4.041355222,2.133166296,1.192543402,0.279808364,0,0,4.684296238,11,0,0,0.259694038,0,12,77.5970965,4.214848788,7487,128.2668634,47823.5,5.310902585,32,42.65,475.5064153,392.4898343,0.229877952,0.01580959,0.005291896,5.102222824,48.44747365,0.3040227,5199,5832,6890,3964,4534,5375,2199,2606,3110,4555,5160,6109,5178,5808,6862,3948,4515,5353,2024,2399,2863,4536,5139,6084,"IN_subwatershed_data_178_366.csv"
"710",51202060201,44.05710577,43.60822672,0.29113135,57.92441512,1.729284644,4.952447689,1.51231808,0.947784464,0.556703344,0.011696119,0.054899861,3.506788101,15,0,0,0.273461154,0,11,67.38966052,0.833118919,14214,322.6267308,53318,9.669268841,1468,39.96666667,439.0231316,346.982436,0.289180675,0.049700142,0.012023439,4.229313192,31.68138151,0.54827708,4741,5335,5810,3655,4197,4736,2055,2447,2909,4180,4753,5270,4722,5313,5786,3640,4180,4717,1892,2253,2678,4163,4733,5248,"IN_subwatershed_data_178_366.csv"
"711",51202020203,58.29052753,57.7806731,0.219403048,96,3.722088337,4.579998179,1.880999789,0.880710137,0.359859212,0.020960707,0.084548173,2.813046826,23,0,0,0.630190744,3,4,90.27462393,3.306500597,29712,509.7226129,55212.66667,14.06746576,514,39.43333333,150.2650612,109.3954203,0.318583382,0.092424614,0.019465866,26.0406698,16.33599718,0.542136312,4318,4959,5746,3474,4043,4713,2082,2478,2916,3891,4502,5230,4300,4939,5723,3460,4026,4694,1917,2281,2685,3875,4483,5209,"IN_subwatershed_data_178_366.csv"
"712",51202040702,73.50938867,54.92400111,0.306216325,43,0.857044518,6.967938558,1.388424128,0.866677841,0.660489342,0.006171122,0.037267147,7.017606206,55,0.188994358,17,0.420124924,0,19,142.741188,1.852578065,56864,773.5610516,79723.66667,29.22075722,3327,39.38333333,543.9257814,418.4744606,2.58250556,1.050857235,0.041390544,2.677105049,51.75917824,2.475759029,4883,5472,5993,3753,4292,4843,2105,2492,2929,4301,4869,5413,4863,5450,5969,3737,4274,4823,1938,2294,2697,4283,4849,5391,"IN_subwatershed_data_178_366.csv"
"713",51202050401,47.6540013,40.04258512,0.373477997,0,0,4.790606028,1.625976591,1.527820071,0.481594525,0,0,0.653652134,4,0.149271239,3,0.048830836,0,11,59.46329074,10.56879675,12034,252.5286371,49866.5,5.057287813,-991,39.15,569.6778984,526.1269722,0.306418615,0.070343779,0.021348627,2.614928113,41.3150716,0.510290384,4204,4845,5677,3415,3977,4655,2076,2462,2879,3808,4415,5165,4187,4825,5654,3401,3961,4636,1911,2267,2650,3792,4397,5144,"IN_subwatershed_data_178_366.csv"
"714",51202011005,51.50042966,49.69082723,0.262100749,44,1.002160907,4.947977444,1.636563173,0.797657988,0.47538401,0.008892522,0.035096951,3.361233331,151,0.893374996,273,0.954068721,1,31,483.8662198,0,113264,2199.282622,64928.91667,220.7360225,3332,39.79166667,348.2227151,192.3424621,17.38101009,6.967733473,2.875823509,2.652761146,0.241446084,27.49685478,4987,5653,6580,3843,4393,5106,2207,2563,2961,4389,4996,5817,4967,5630,6553,3827,4375,5085,2032,2360,2726,4371,4976,5793,"IN_subwatershed_data_178_366.csv"
"715",50800030106,81.20490892,56.35781945,0.321280069,0,0,3.169649336,3.208004605,1.18183457,0.123720069,0,0,8.088287069,30,0.027601611,1,0.341744557,0,16,133.1515956,18.90884959,16851,207.5120855,50593.25,11.69880014,-1430,35.95,214.7219412,161.1005349,1.156769344,0.188645164,0.032168016,8.402822956,64.08539052,0.864596486,4930,5702,6867,3841,4479,5360,2227,2628,3112,4369,5072,6092,4910,5679,6839,3825,4461,5338,2050,2419,2865,4351,5051,6067,"IN_subwatershed_data_178_366.csv"
"716",71200020706,54.69012509,39.10328443,0.449461303,52,0.751553774,4.583988337,1.820396592,0.97334923,0.38421834,0.011343833,0.05061416,0,0,0,0,0.000705354,0,0,11.22789906,0,2461,44.99898283,47216,0.127993856,146,39.8,401.2604727,272.2683132,0.13772154,0.003890956,0,0,9.584272294,0.753114879,5037,5711,6480,3894,4481,5197,2222,2621,3139,4445,5079,5828,5016,5688,6454,3878,4463,5176,2046,2413,2890,4427,5058,5804,"IN_subwatershed_data_178_366.csv"
"717",51401040304,64.43611532,50.52359438,0.317212823,81,3.373092175,3.579273041,2.530608165,1.515512688,0.198820109,0.022630294,0.122756528,3.494762189,49,0.045007204,16,0.271856182,0,14,170.6358814,8.596273907,32769,508.5502103,74142.5,50.99624618,826,39.2,343.1736322,212.8896494,1.468167872,0.526316599,0.082385962,21.31591975,4.851311415,1.884890437,5097,5751,6533,3922,4498,5224,2219,2618,3141,4487,5106,5865,5076,5727,6506,3906,4480,5203,2043,2410,2892,4469,5085,5841,"IN_subwatershed_data_178_366.csv"
"718",51201111506,52.05252421,41.5975714,0.378020809,39.53690037,2.376590967,2.669895423,3.049170475,1.165420117,0.136945166,0.014808408,0.046077099,0,0,0,0,4.487291974,1,8,77.98346617,14.99942575,13678,262.7730395,44164.66667,11.35391624,-406,40.23333333,409.5305647,262.4295615,0.701861513,0.170442812,0.033908955,14.67737281,19.48913859,0.989781439,5225,5876,6780,3984,4560,5325,2218,2622,3115,4578,5195,6032,5204,5852,6752,3968,4541,5303,2042,2414,2868,4559,5174,6007,"IN_subwatershed_data_178_366.csv"
"719",51201111503,46.98701354,36.24331202,0.449502333,60.91558442,3.778228998,1.964515229,3.937210011,1.370091942,0.082135888,0.031007947,0.083459951,0,0,0,0,3.306335937,6,8,87.55250901,10.19318924,19431,413.5397961,51033.8,8.832227646,-671,40.74,251.1296371,209.6675159,0.340582489,0.107110281,0.012691055,24.27892017,6.470694402,0.730040431,5150,5834,6822,3912,4466,5219,2133,2475,2856,4519,5137,5991,5129,5810,6794,3896,4448,5198,1964,2278,2629,4500,5116,5967,"IN_subwatershed_data_178_366.csv"
"720",51202030806,48.72370694,40.60506478,0.371355423,80.47106109,4.238192081,2.954213488,2.666142413,0.933195882,0.179119732,0.02723942,0.075095263,2.396085789,1,0,0,1.291141627,0,4,75.02387627,10.47701965,8793,180.4665645,52564,5.233591942,582,41.1,817.2966337,155.8376234,0.141822779,0.004195176,0,25.27954725,10.96540291,0.300742567,5015,5666,6620,3846,4385,5084,2224,2575,2952,4399,4993,5818,4994,5643,6593,3830,4367,5063,2047,2371,2718,4381,4973,5794,"IN_subwatershed_data_178_366.csv"
"721",71200020101,69.50918242,63.16688496,0.218913792,21.94426407,1.002621174,2.569865528,3.660713583,1.778681384,0.095012034,0.008539071,0.039031854,0,0,0,0,5.302525103,0,5,72.65826311,2.859981003,12730,183.1412708,52983.66667,1.582524728,17,41.43333333,228.744889,216.9815184,0.796091903,0.060389403,0.014617912,16.70624048,35.31411627,0.570514917,5050,5832,6991,3942,4601,5502,2264,2685,3204,4480,5202,6229,5029,5808,6963,3926,4582,5479,2084,2472,2950,4462,5181,6204,"IN_subwatershed_data_178_366.csv"
"722",51201090802,80.21456018,48.49054696,0.42869548,43,0.987860143,2.643431509,3.823081886,0.982701292,0.08711299,0.016266735,0.042256156,0,0,0,0,0.1048197,0,1,12.6236863,0.716237882,6200,77.2927008,55852.5,0.436329763,472,41.2,269.5243216,148.1296066,0.261569117,0.007241275,0.00357068,0.003806102,7.805151557,1.15341723,5120,5734,6772,3900,4455,5308,2156,2550,3079,4484,5075,6021,5099,5711,6744,3884,4437,5286,1985,2348,2835,4466,5054,5996,"IN_subwatershed_data_178_366.csv"
